,id_,trader_id,product_id,quantity,supplier_id,payment_id,date_of_order
580,127133,2551679,261,60,473,1,2022-12-02
581,125426,2722711,264,63,453,4,2023-06-14
582,132581,2819905,244,43,473,2,2024-05-11
583,132998,2780570,265,35,468,2,2023-06-03
584,132420,2639464,291,31,475,5,2023-02-08
585,131420,2895073,283,36,454,3,2024-05-25
586,134906,2738047,271,10,450,6,2022-07-14
587,136667,2936570,244,67,457,6,2024-03-17
588,132019,2777474,262,41,467,3,2022-08-03
589,120425,2827835,281,28,475,2,2023-01-09
590,138712,2771046,261,3,462,6,2024-02-13
591,137121,2933936,265,6,473,1,2024-05-01
592,128582,2594709,281,63,456,1,2023-08-18
593,121484,2653760,289,12,450,2,2023-08-03
594,125879,2774423,271,9,457,3,2024-03-20
595,133114,2569899,244,49,456,5,2024-05-27
596,129555,2621277,265,26,469,4,2022-07-13
597,136500,2933998,240,64,471,6,2023-03-09
598,132597,2793961,269,20,468,4,2023-09-22
599,134730,2619452,291,9,463,6,2024-04-20
600,139255,2939747,276,55,464,4,2023-12-06
601,129096,2836603,266,5,470,4,2023-11-03
602,123300,2514472,285,60,457,5,2022-08-20
603,134521,2534245,263,9,454,5,2024-02-25
604,127052,2901591,254,28,456,6,2024-01-04
605,128316,2970157,250,2,457,2,2023-02-17
606,135752,2634902,264,33,465,3,2022-07-02
607,138459,2813052,276,36,455,6,2023-06-04
608,123544,2969188,250,9,462,4,2022-12-07
609,123859,2703882,279,41,460,1,2022-12-12
610,138941,2755212,263,38,457,3,2024-05-07
611,132783,2820430,279,65,459,5,2023-03-31
612,139761,2767532,265,18,467,2,2024-03-30
613,129714,2632492,277,54,473,4,2023-02-15
614,129801,2807297,263,52,463,5,2022-10-25
615,120697,2702267,276,7,468,2,2022-11-26
616,130900,2661192,244,65,472,1,2023-02-13
617,122493,2976624,289,53,451,1,2022-10-25
618,134700,2656147,254,59,451,2,2022-10-17
619,137602,2582471,281,46,467,6,2024-02-16
620,134153,2811522,251,13,456,1,2022-06-20
621,123534,2691482,254,3,462,3,2022-09-01
622,137241,2787078,240,19,462,5,2023-06-07
623,138265,2863112,266,12,472,5,2024-05-02
624,125253,2550814,257,32,460,4,2024-06-03
625,133098,2533402,248,69,466,2,2023-02-27
626,130114,2928456,265,42,473,4,2022-07-12
627,127558,2845189,264,24,456,1,2023-02-11
628,131670,2508668,266,26,463,2,2022-12-27
629,123284,2743944,244,42,466,1,2023-02-19
630,131847,2616742,256,21,463,4,2022-11-29
631,130712,2832225,281,49,450,4,2022-08-02
632,137944,2936185,272,13,458,1,2022-06-23
633,137756,2930170,275,33,463,4,2022-09-11
634,130892,2992862,266,65,462,6,2024-02-10
635,133043,2906369,295,8,450,1,2024-04-08
636,135131,2738866,261,31,466,2,2023-07-23
637,131313,2776395,244,63,452,3,2022-08-17
638,125005,2744311,275,22,451,3,2023-12-19
639,134079,2701409,251,64,465,5,2022-12-20
640,131464,2900901,295,41,470,1,2022-10-20
641,136371,2560730,262,30,459,1,2022-12-03
642,128969,2570319,285,45,456,3,2023-06-14
643,120635,2823745,263,51,462,4,2024-05-15
644,134611,2613261,251,47,471,6,2023-07-31
645,138047,2604971,285,22,461,2,2023-12-18
646,139484,2992584,281,6,472,3,2023-03-17
647,130798,2955753,295,16,467,1,2023-03-16
648,138182,2758420,266,14,467,2,2023-08-10
649,133478,2741291,244,60,451,5,2023-02-24
650,124853,2963798,240,43,469,1,2023-04-15
651,138080,2509426,252,11,451,5,2024-06-04
652,136064,2618855,266,61,465,4,2023-06-30
653,134189,2539722,278,43,472,6,2023-06-14
654,127472,2500184,257,16,469,5,2022-09-08
655,132881,2618634,285,25,457,2,2024-02-23
656,135433,2628274,265,28,471,4,2024-05-30
657,129198,2815873,251,57,453,5,2022-08-30
658,134950,2728622,286,56,470,1,2023-03-18
659,120024,2857596,276,5,469,6,2024-04-16
660,135472,2993042,289,36,460,2,2023-06-27
661,132945,2980219,279,9,464,3,2024-05-27
662,132228,2963921,285,17,468,1,2023-11-28
663,137224,2978737,251,39,456,1,2022-07-23
664,138393,2733244,263,21,462,2,2023-04-25
665,124598,2898592,256,67,470,5,2022-11-24
666,124178,2835871,256,14,462,4,2023-05-14
667,138550,2918314,286,54,465,4,2023-09-11
668,120166,2788491,272,51,466,2,2023-06-06
669,132407,2907660,250,69,459,2,2022-06-27
670,124012,2710862,278,32,456,2,2024-03-27
671,135781,2570369,285,51,471,5,2023-05-08
672,137557,2571546,283,21,459,6,2024-04-10
673,127565,2734136,283,60,466,3,2024-06-09
674,137916,2890631,245,18,468,6,2024-01-18
675,133829,2893136,265,63,463,6,2022-11-02
676,129012,2549601,276,65,460,1,2023-07-01
677,123455,2703748,246,31,451,3,2022-11-22
678,134665,2997114,279,34,451,5,2022-08-21
679,135228,2982140,283,45,470,6,2023-11-14
680,134734,2639464,281,5,469,3,2023-03-21
681,121677,2918305,289,46,452,3,2023-11-15
682,128196,2984737,286,11,450,4,2023-09-03
683,134900,2936403,240,13,468,6,2024-02-10
684,124962,2568673,256,18,464,6,2022-10-12
685,133006,2950772,250,30,467,4,2024-02-11
686,124099,2593363,277,28,453,5,2024-05-01
687,138575,2510778,285,48,466,5,2022-07-16
688,123088,2598199,277,60,462,5,2023-07-11
689,125746,2529122,291,64,471,2,2024-05-20
690,124449,2836921,262,57,454,1,2024-02-11
691,135459,2684874,286,22,463,4,2023-09-21
692,123219,2820847,281,67,456,2,2023-08-10
693,138560,2571483,262,19,466,6,2023-04-13
694,137788,2931616,265,41,456,1,2022-06-25
695,127736,2726239,245,46,451,4,2024-02-08
696,123878,2513630,263,16,466,6,2022-07-15
697,129366,2528491,272,28,462,2,2022-07-16
698,137856,2892980,271,68,451,2,2023-06-10
699,120109,2669260,263,35,466,5,2023-04-01
700,137481,2940424,263,19,466,6,2024-04-04
701,133156,2598199,266,11,452,2,2023-07-31
702,133481,2503567,286,5,462,5,2023-02-05
703,131870,2573656,280,33,459,5,2022-09-17
704,133997,2830178,275,70,454,2,2022-10-08
705,138469,2975589,276,35,451,1,2023-06-22
706,125893,2741109,248,18,473,1,2022-09-05
707,127003,2790154,266,28,472,1,2022-10-14
708,129524,2916916,246,2,451,3,2024-06-03
709,120594,2634218,291,60,450,5,2023-09-17
710,125770,2614270,281,38,463,2,2022-07-10
711,122626,2702507,278,48,455,2,2024-03-18
712,129574,2542837,263,39,468,5,2022-12-11
713,125573,2532008,246,55,472,1,2022-07-09
714,137889,2843469,240,60,467,6,2023-11-28
715,131489,2912306,283,13,455,5,2023-11-06
716,127557,2857889,277,48,462,1,2023-02-25
717,126336,2551142,251,11,466,4,2023-04-02
718,138169,2945240,254,12,468,3,2024-01-12
719,139215,2542901,276,18,475,5,2023-12-20
720,133780,2973582,286,30,465,1,2023-08-04
721,135271,2860904,286,64,462,5,2022-12-20
722,136200,2539937,269,50,461,2,2024-06-05
723,128686,2679560,252,25,461,6,2023-10-22
724,138353,2827875,245,68,455,1,2024-03-04
725,129932,2822866,275,30,468,2,2023-10-27
726,138170,2569428,286,67,451,6,2024-02-04
727,136387,2962982,285,18,466,1,2023-04-04
728,125471,2879299,285,45,455,6,2023-03-03
729,126957,2612861,261,67,462,3,2024-01-24
730,133520,2691867,281,65,466,5,2023-07-18
731,138868,2794363,275,14,465,2,2022-10-28
732,132262,2799689,266,24,467,5,2023-03-20
733,124885,2705518,278,43,469,6,2023-01-19
734,124398,2951639,266,15,458,4,2023-09-04
735,128961,2658302,240,29,464,3,2022-07-07
736,130723,2527724,262,33,472,2,2024-01-16
737,121011,2669322,240,66,472,5,2023-05-09
738,131864,2743927,271,23,455,2,2022-07-25
739,133727,2550814,283,60,454,5,2023-09-23
740,127275,2927071,244,17,457,3,2023-02-19
741,135501,2683052,265,42,461,5,2023-01-20
742,127123,2778233,279,69,450,4,2022-12-11
743,129833,2603224,276,47,462,6,2023-05-06
744,124258,2509765,277,55,465,2,2022-08-12
745,128866,2894423,285,67,459,5,2024-06-02
746,128953,2779780,286,20,451,6,2022-12-04
747,137915,2902214,257,62,461,2,2023-04-27
748,123569,2975660,254,41,464,1,2023-08-11
749,121889,2596495,281,70,463,5,2023-07-03
750,124028,2661132,257,64,473,2,2023-06-07
751,136713,2950772,276,1,455,4,2022-07-25
752,135383,2953623,250,35,464,6,2023-12-08
753,131427,2661132,262,11,464,4,2024-04-05
754,122785,2873471,265,66,463,2,2023-04-28
755,126834,2726811,250,3,456,1,2022-10-02
756,123081,2848485,269,13,468,1,2022-08-11
757,134636,2611110,256,36,458,4,2022-11-02
758,134720,2613460,251,62,457,5,2024-01-27
759,122222,2641301,252,62,469,4,2022-09-03
760,126238,2548590,257,54,450,4,2023-01-20
761,125487,2807297,271,41,461,5,2023-10-15
762,136184,2832537,272,8,464,4,2024-05-02
763,137319,2846035,261,50,475,6,2022-08-20
764,138568,2551682,269,38,455,4,2024-03-21
765,135301,2958822,251,6,470,2,2024-06-02
766,133907,2667661,257,67,454,1,2023-01-10
767,136795,2556322,261,10,471,1,2023-05-14
768,124517,2878089,250,60,462,4,2023-12-05
769,132954,2944754,264,32,451,5,2023-08-30
770,122175,2610507,281,45,460,3,2023-05-23
771,128148,2790154,261,3,472,2,2023-07-16
772,123986,2698963,255,1,453,5,2024-02-15
773,122425,2584654,250,8,459,3,2023-05-06
774,138716,2554038,281,10,452,4,2023-10-03
775,120648,2760837,240,10,462,1,2023-10-08
776,139425,2584759,266,48,475,6,2023-10-27
777,123382,2872848,263,40,454,2,2023-11-01
778,131303,2565507,278,60,451,5,2023-08-07
779,130789,2898185,289,9,465,3,2022-07-17
780,136849,2546346,251,46,450,5,2023-08-12
781,125894,2828588,286,26,454,3,2023-06-22
782,131943,2574144,264,49,470,1,2023-09-27
783,136619,2722844,272,37,450,2,2022-08-24
784,139032,2778727,248,54,450,3,2023-08-15
785,127610,2946949,261,36,468,3,2023-02-02
786,137093,2847487,265,63,452,1,2023-09-09
787,127876,2713092,262,53,462,3,2022-07-28
788,138771,2725351,257,54,452,1,2022-07-05
789,122886,2975630,281,65,475,3,2023-10-12
790,129397,2542901,286,17,451,4,2022-10-18
791,125107,2778233,276,50,470,1,2022-09-17
792,137561,2830281,272,7,458,2,2024-02-08
793,123317,2670581,251,24,466,6,2023-10-15
794,124861,2829157,285,54,473,2,2023-02-16
795,125481,2948922,286,67,458,3,2023-07-07
796,128173,2965681,271,44,465,4,2022-11-21
797,126564,2929651,240,52,463,6,2022-08-26
798,136039,2870346,244,37,468,4,2022-11-18
799,136425,2979805,257,16,452,6,2023-10-26
800,132773,2944870,263,25,452,6,2023-06-27
801,126776,2517849,261,45,452,6,2024-03-19
802,126101,2622190,281,23,459,4,2023-12-16
803,129755,2843469,291,47,462,1,2024-06-11
804,133339,2679692,246,31,458,6,2023-06-26
805,124609,2550223,265,31,450,1,2022-10-20
806,125798,2836603,277,48,472,2,2023-01-13
807,127608,2524176,251,20,452,5,2024-05-12
808,137519,2883326,266,41,455,5,2022-11-13
809,124143,2985408,285,52,462,4,2023-05-11
810,122791,2901386,266,61,458,5,2024-03-18
811,124724,2910392,265,41,464,2,2022-12-10
812,121008,2592497,271,53,453,4,2022-10-20
813,135972,2848538,279,70,463,6,2023-04-02
814,128991,2520403,271,19,450,6,2024-01-03
815,137234,2715794,277,23,462,3,2023-10-13
816,126108,2770095,255,15,470,6,2023-01-21
817,131848,2530536,286,59,463,5,2023-01-25
818,128166,2778727,262,12,452,1,2024-01-28
819,130903,2621220,251,8,459,1,2023-02-09
820,122959,2612447,276,63,475,3,2022-11-07
821,129834,2955753,265,35,460,4,2022-10-15
822,120089,2557266,251,27,460,2,2022-08-21
823,122729,2781374,276,12,472,1,2023-09-26
824,136743,2731471,266,68,466,4,2023-08-09
825,126785,2749694,256,27,465,1,2023-09-30
826,137904,2778888,269,47,463,2,2023-06-27
827,133330,2784972,269,55,467,3,2022-08-04
828,125003,2657893,276,60,463,4,2024-04-22
829,128242,2519615,277,36,473,1,2022-08-09
830,138958,2573883,262,33,464,5,2023-10-17
831,120765,2582471,272,35,462,3,2023-04-20
832,129690,2862646,262,44,465,1,2022-09-22
833,138751,2671042,254,45,454,2,2023-04-22
834,125006,2816828,279,22,453,5,2023-10-09
835,131244,2765243,271,18,463,5,2023-07-07
836,123083,2608960,272,32,451,5,2023-08-04
837,138372,2721678,261,20,473,1,2023-11-18
838,129160,2990144,254,7,470,6,2024-05-09
839,136621,2597069,254,26,472,3,2023-10-01
840,126540,2918305,289,1,457,5,2022-12-23
841,120694,2681017,266,9,471,2,2022-07-06
842,135335,2813685,265,40,450,1,2023-10-05
843,125669,2943158,266,2,466,6,2023-04-07
844,124201,2863515,244,53,458,2,2022-09-15
845,120883,2794297,262,15,468,5,2023-11-30
846,133436,2565589,261,17,455,5,2022-11-27
847,131205,2971287,263,49,451,1,2022-12-24
848,125168,2962982,266,64,472,6,2022-12-28
849,120597,2647448,280,23,467,6,2023-08-31
850,127653,2645655,295,46,468,2,2022-08-26
851,133340,2901591,245,67,459,4,2023-01-04
852,131531,2940316,271,18,455,1,2024-03-28
853,126741,2868147,261,14,470,1,2023-11-09
854,120253,2733244,240,13,450,5,2023-02-21
855,121136,2850751,256,49,462,2,2022-09-23
856,133936,2834956,266,62,457,6,2024-04-18
857,133815,2800178,275,25,473,4,2022-09-26
858,137877,2921209,286,69,463,1,2024-04-24
859,130425,2721160,286,54,464,1,2023-05-13
860,120390,2996059,251,25,462,6,2024-02-16
861,130958,2545656,248,68,471,3,2023-06-04
862,126230,2914604,251,2,467,4,2023-02-03
863,129203,2744094,275,38,469,4,2022-08-22
864,133960,2620451,250,54,460,5,2023-09-13
865,123834,2941289,295,16,455,5,2023-12-22
866,129347,2657014,266,59,463,2,2022-09-03
867,132488,2844721,252,56,470,6,2023-04-02
868,133314,2611436,281,53,464,2,2024-01-31
869,132985,2933936,265,10,454,2,2022-09-19
870,126892,2938719,291,15,451,6,2024-03-10
871,123040,2912200,269,42,452,4,2023-07-30
872,129756,2512258,280,65,473,4,2023-12-08
873,134674,2560279,255,47,472,3,2023-05-02
874,133302,2967161,275,15,458,6,2023-12-18
875,135087,2911650,281,47,468,5,2022-11-20
876,121703,2928020,257,20,452,4,2023-04-07
877,131616,2558670,272,4,475,3,2024-02-09
878,139696,2831162,264,13,461,3,2023-10-07
879,130796,2794514,265,44,454,5,2023-09-03
880,132273,2560730,265,4,458,6,2023-03-15
881,120312,2798754,277,10,453,4,2023-09-17
882,129154,2616594,248,12,452,4,2023-01-20
883,135889,2533848,251,5,469,1,2024-04-05
884,134132,2606905,261,36,473,2,2023-07-09
885,134661,2507567,271,39,463,6,2023-02-13
886,139882,2979065,289,3,468,4,2023-03-29
887,136928,2906071,262,67,460,4,2024-01-11
888,137428,2538430,279,65,465,4,2023-08-10
889,128225,2548943,263,7,475,5,2023-03-03
890,127587,2668997,285,61,452,1,2023-11-11
891,123354,2790728,262,9,470,1,2024-04-06
892,121353,2502290,276,21,458,3,2023-10-29
893,120690,2781373,279,4,463,6,2022-08-24
894,131252,2990137,263,51,454,4,2022-09-18
895,123141,2634804,244,60,459,2,2023-11-14
896,139387,2963798,240,60,466,5,2023-10-31
897,129561,2870346,281,31,464,5,2022-08-21
898,136829,2873975,277,57,450,1,2023-05-03
899,138334,2772933,291,65,459,1,2023-08-30
900,132644,2796739,262,68,465,4,2023-05-09
901,133401,2504993,263,59,451,3,2024-01-29
902,137372,2631766,250,42,460,3,2022-09-26
903,134305,2621289,279,7,467,1,2023-05-13
904,131543,2734136,276,45,456,6,2023-10-07
905,133025,2766058,286,4,452,2,2024-03-23
906,127704,2520389,276,44,467,1,2023-04-13
907,120946,2982517,286,24,466,5,2022-09-10
908,125892,2507436,271,29,462,2,2024-02-11
909,128274,2618355,266,30,452,2,2023-12-11
910,124507,2582199,277,70,464,3,2023-05-21
911,124989,2685222,269,31,470,5,2023-05-05
912,122238,2541450,272,5,475,2,2022-10-02
913,120937,2624357,252,22,456,5,2022-12-28
914,131468,2673195,286,55,463,5,2022-08-29
915,133016,2668997,251,26,455,4,2023-06-13
916,134912,2667182,285,49,460,2,2024-02-24
917,133644,2840713,280,60,467,2,2024-05-07
918,139467,2744818,272,66,458,1,2022-11-26
919,124155,2555073,291,54,453,4,2023-03-19
920,138026,2898297,271,59,459,1,2023-03-19
921,126343,2917120,291,56,456,6,2023-06-08
922,135731,2665270,285,8,461,5,2024-05-12
923,120853,2830328,281,19,458,4,2023-07-11
924,132563,2863332,285,57,455,1,2023-10-02
925,133965,2554675,254,18,460,4,2022-08-30
926,125069,2799984,281,18,458,4,2023-02-07
927,125552,2922203,254,68,460,5,2023-11-12
928,124338,2661132,244,18,453,1,2023-02-06
929,135096,2862646,256,21,457,5,2024-04-08
930,135894,2968011,286,65,470,1,2024-06-03
931,135914,2673411,256,13,454,1,2024-03-06
932,139275,2971287,263,7,465,5,2023-04-07
933,127506,2688072,257,2,453,4,2023-07-26
934,132502,2997920,263,56,460,2,2023-04-29
935,133308,2992953,272,22,466,4,2023-09-15
936,138894,2950615,244,11,456,6,2023-08-08
937,125986,2996667,250,61,475,2,2023-09-12
938,135808,2916831,246,51,453,6,2024-06-02
939,122793,2743941,262,14,472,3,2022-11-05
940,127167,2987654,252,39,462,5,2024-04-06
941,122041,2993064,257,15,453,6,2023-11-08
942,127380,2624949,266,51,470,3,2022-11-16
943,121872,2557266,280,39,454,5,2022-06-30
944,131541,2944369,271,40,473,5,2023-01-03
945,136953,2999072,281,47,458,6,2024-02-13
946,123606,2629611,265,9,455,5,2022-07-30
947,139789,2879138,240,56,460,2,2023-09-21
948,120770,2822866,278,25,460,2,2024-01-02
949,134165,2512771,276,52,455,1,2024-02-19
950,122021,2637098,246,33,468,5,2023-03-03
951,122256,2602956,271,6,470,5,2022-09-07
952,134506,2995626,248,31,454,1,2023-06-11
953,120232,2751901,280,63,461,5,2023-07-21
954,138285,2731582,263,19,470,6,2022-06-20
955,124268,2541889,256,68,471,4,2023-12-05
956,125086,2573089,251,53,460,2,2023-10-27
957,122022,2950452,248,6,464,3,2022-10-01
958,122410,2982140,285,57,470,4,2022-11-13
959,128847,2610219,246,45,459,1,2024-03-03
960,135658,2611436,295,56,462,3,2022-10-21
961,128864,2530791,271,41,450,4,2023-03-23
962,122732,2815628,261,59,469,5,2024-05-20
963,125279,2714741,266,30,467,2,2023-05-17
964,128608,2988134,265,12,465,6,2024-01-23
965,127122,2947831,269,13,466,6,2023-12-31
966,136214,2593319,262,50,464,2,2022-08-13
967,122275,2792300,251,15,463,2,2023-07-18
968,125424,2536026,246,38,453,2,2022-06-27
969,120761,2939191,291,52,471,3,2024-06-04
970,129519,2928011,263,68,475,6,2022-10-13
971,126608,2709051,250,55,471,2,2023-03-24
972,129211,2586206,257,18,467,6,2023-05-13
973,126922,2570483,261,45,456,3,2023-03-25
974,121417,2977327,244,70,464,1,2023-06-05
975,124315,2629880,277,7,472,3,2023-05-11
976,122006,2950425,263,63,457,4,2023-05-12
977,130962,2611173,262,13,454,6,2022-09-22
978,120633,2940233,254,2,450,1,2024-03-19
979,139056,2658302,266,30,454,3,2022-07-16
980,124347,2754860,295,25,473,3,2023-08-22
981,139101,2942309,277,17,460,4,2023-03-30
982,138967,2702816,280,22,455,2,2023-01-14
983,128003,2966993,266,12,460,2,2023-06-10
984,136087,2783810,244,39,453,2,2024-03-14
985,131105,2720676,255,16,455,4,2024-04-21
986,127088,2950772,278,45,470,2,2023-01-19
987,132062,2578339,283,48,475,1,2024-06-10
988,135229,2985684,257,56,456,1,2024-04-24
989,121743,2873975,285,38,473,2,2023-02-03
990,129503,2767960,250,8,464,1,2024-01-20
991,135068,2944045,257,68,459,4,2022-08-04
992,121163,2584759,272,65,453,1,2023-03-26
993,124482,2626252,248,35,460,6,2024-06-09
994,128513,2707506,250,9,469,6,2024-03-03
995,122200,2953623,262,57,457,6,2023-12-20
996,127209,2724620,250,13,451,1,2022-10-07
997,120400,2866052,254,23,453,5,2024-02-22
998,121340,2996059,265,23,461,5,2022-09-27
999,124994,2757846,263,60,464,6,2024-03-08
1000,139835,2661132,285,54,453,2,2023-04-25
1001,136698,2622486,275,36,454,3,2023-08-23
1002,129529,2534245,265,23,464,3,2023-04-27
1003,131893,2724129,265,58,459,5,2024-01-09
1004,133138,2875331,250,40,459,1,2023-09-17
1005,139961,2535797,251,46,460,1,2023-03-23
1006,128585,2646425,251,7,471,1,2022-06-22
1007,131496,2982517,271,53,473,5,2023-12-10
1008,132887,2639637,289,42,452,3,2022-06-18
1009,128508,2811285,266,22,463,2,2023-10-17
1010,129578,2802127,252,60,467,1,2022-07-19
1011,129695,2600756,244,53,453,6,2022-09-30
1012,123186,2864572,281,44,454,4,2022-08-17
1013,133808,2913029,250,36,467,1,2022-07-07
1014,122470,2635037,269,28,462,4,2022-10-14
1015,136348,2537842,280,65,451,6,2022-09-17
1016,122558,2813052,240,13,451,2,2022-09-12
1017,134662,2533848,257,17,458,1,2024-02-09
1018,121878,2636062,264,11,457,1,2024-04-24
1019,126054,2548338,285,23,466,6,2023-11-08
1020,135562,2505990,256,31,468,5,2022-12-18
1021,121990,2600805,261,41,455,1,2024-03-08
1022,129168,2873736,244,17,469,5,2024-02-26
1023,127195,2835847,269,61,460,4,2024-01-23
1024,133691,2603943,252,48,469,6,2022-10-04
1025,131418,2889117,244,23,459,5,2023-05-29
1026,138085,2759621,261,14,464,5,2023-10-08
